dt,averagetemperature,averagetemperatureuncertainty,city,country,latitude,longitude
2012-07-01,30.263,0.63,Gizeh,Egypt,29.74N,31.38E
2012-08-01,29.799,0.615,Gizeh,Egypt,29.74N,31.38E
1920-07-01,28.883000000000003,0.544,Guangzhou,China,23.31N,112.72E
1920-08-01,27.980999999999998,0.618,Guangzhou,China,23.31N,112.72E
1924-07-01,28.12,0.419,Guangzhou,China,23.31N,112.72E
1924-08-01,28.375999999999998,0.269,Guangzhou,China,23.31N,112.72E
1928-07-01,29.375,0.586,Guangzhou,China,23.31N,112.72E
1928-08-01,28.497,0.399,Guangzhou,China,23.31N,112.72E
1932-07-01,27.919,0.378,Guangzhou,China,23.31N,112.72E
1932-08-01,28.249,0.198,Guangzhou,China,23.31N,112.72E
1936-07-01,28.685,0.475,Guangzhou,China,23.31N,112.72E
1936-08-01,28.363000000000003,0.469,Guangzhou,China,23.31N,112.72E
1948-07-01,27.994,0.392,Guangzhou,China,23.31N,112.72E
1948-08-01,28.700000000000006,0.377,Guangzhou,China,23.31N,112.72E
1952-07-01,29.031,0.221,Guangzhou,China,23.31N,112.72E
1952-08-01,28.463,0.361,Guangzhou,China,23.31N,112.72E
1956-07-01,29.113000000000003,0.257,Guangzhou,China,23.31N,112.72E
1956-08-01,28.566999999999997,0.229,Guangzhou,China,23.31N,112.72E
1960-07-01,28.497,0.142,Guangzhou,China,23.31N,112.72E
1960-08-01,28.541,0.287,Guangzhou,China,23.31N,112.72E
1964-07-01,29.138,0.252,Guangzhou,China,23.31N,112.72E
1964-08-01,28.340999999999998,0.304,Guangzhou,China,23.31N,112.72E
1968-07-01,29.209,0.26,Guangzhou,China,23.31N,112.72E
1968-08-01,28.674,0.152,Guangzhou,China,23.31N,112.72E
1972-07-01,29.06,0.303,Guangzhou,China,23.31N,112.72E
1972-08-01,27.976000000000006,0.263,Guangzhou,China,23.31N,112.72E
1976-07-01,28.155,0.321,Guangzhou,China,23.31N,112.72E
1976-08-01,28.186,0.19,Guangzhou,China,23.31N,112.72E
1980-07-01,28.996,0.179,Guangzhou,China,23.31N,112.72E
1980-08-01,28.791,0.256,Guangzhou,China,23.31N,112.72E
1984-07-01,29.214000000000002,0.275,Guangzhou,China,23.31N,112.72E
1984-08-01,28.462,0.196,Guangzhou,China,23.31N,112.72E
1988-07-01,29.058000000000003,0.218,Guangzhou,China,23.31N,112.72E
1988-08-01,27.945,0.194,Guangzhou,China,23.31N,112.72E
1992-07-01,28.018,0.287,Guangzhou,China,23.31N,112.72E
1992-08-01,29.285,0.226,Guangzhou,China,23.31N,112.72E
1996-07-01,28.497,0.173,Guangzhou,China,23.31N,112.72E
1996-08-01,27.941000000000006,0.213,Guangzhou,China,23.31N,112.72E
2000-07-01,28.862,0.16,Guangzhou,China,23.31N,112.72E
2000-08-01,28.616999999999997,0.273,Guangzhou,China,23.31N,112.72E
2004-07-01,28.019000000000002,0.158,Guangzhou,China,23.31N,112.72E
2004-08-01,28.759,0.192,Guangzhou,China,23.31N,112.72E
2008-07-01,28.557,0.135,Guangzhou,China,23.31N,112.72E
2008-08-01,28.68,0.236,Guangzhou,China,23.31N,112.72E
2012-07-01,28.893,0.34700000000000003,Guangzhou,China,23.31N,112.72E
2012-08-01,28.84,0.396,Guangzhou,China,23.31N,112.72E
1920-07-01,15.345,0.273,Harare,Zimbabwe,18.48S,30.42E
1920-08-01,17.704,0.725,Harare,Zimbabwe,18.48S,30.42E
1924-07-01,14.825,0.162,Harare,Zimbabwe,18.48S,30.42E
1924-08-01,16.92,0.345,Harare,Zimbabwe,18.48S,30.42E
1928-07-01,13.944,0.413,Harare,Zimbabwe,18.48S,30.42E
1928-08-01,16.737000000000002,0.665,Harare,Zimbabwe,18.48S,30.42E
1932-07-01,14.130999999999998,0.267,Harare,Zimbabwe,18.48S,30.42E
1932-08-01,16.166,0.319,Harare,Zimbabwe,18.48S,30.42E
1936-07-01,15.007,0.243,Harare,Zimbabwe,18.48S,30.42E
1936-08-01,16.426000000000002,0.163,Harare,Zimbabwe,18.48S,30.42E
1948-07-01,15.839,0.175,Harare,Zimbabwe,18.48S,30.42E
1948-08-01,16.712000000000003,0.332,Harare,Zimbabwe,18.48S,30.42E
1952-07-01,15.640999999999998,0.311,Harare,Zimbabwe,18.48S,30.42E
1952-08-01,18.729000000000006,0.342,Harare,Zimbabwe,18.48S,30.42E
1956-07-01,15.138,0.236,Harare,Zimbabwe,18.48S,30.42E
1956-08-01,18.479000000000006,0.257,Harare,Zimbabwe,18.48S,30.42E
1960-07-01,14.507,0.22,Harare,Zimbabwe,18.48S,30.42E
1960-08-01,18.412000000000006,0.32299999999999995,Harare,Zimbabwe,18.48S,30.42E
1964-07-01,14.004000000000001,0.426,Harare,Zimbabwe,18.48S,30.42E
1964-08-01,17.200000000000006,0.257,Harare,Zimbabwe,18.48S,30.42E
1968-07-01,16.453,0.188,Harare,Zimbabwe,18.48S,30.42E
1968-08-01,18.81,0.42,Harare,Zimbabwe,18.48S,30.42E
1972-07-01,14.757,0.333,Harare,Zimbabwe,18.48S,30.42E
1972-08-01,17.241000000000003,0.257,Harare,Zimbabwe,18.48S,30.42E
1976-07-01,14.758,0.349,Harare,Zimbabwe,18.48S,30.42E
1976-08-01,15.784000000000002,0.278,Harare,Zimbabwe,18.48S,30.42E
1980-07-01,14.461,0.547,Harare,Zimbabwe,18.48S,30.42E
1980-08-01,17.517000000000003,0.305,Harare,Zimbabwe,18.48S,30.42E
1984-07-01,16.63,0.187,Harare,Zimbabwe,18.48S,30.42E
1984-08-01,17.873,0.319,Harare,Zimbabwe,18.48S,30.42E
1988-07-01,16.011,0.336,Harare,Zimbabwe,18.48S,30.42E
1988-08-01,18.127,0.266,Harare,Zimbabwe,18.48S,30.42E
1992-07-01,16.487000000000002,0.5329999999999999,Harare,Zimbabwe,18.48S,30.42E
1992-08-01,18.153,0.449,Harare,Zimbabwe,18.48S,30.42E
1996-07-01,15.486,0.38,Harare,Zimbabwe,18.48S,30.42E
1996-08-01,19.689,0.496,Harare,Zimbabwe,18.48S,30.42E
2000-07-01,15.291,0.364,Harare,Zimbabwe,18.48S,30.42E
2000-08-01,16.914,0.342,Harare,Zimbabwe,18.48S,30.42E
2004-07-01,14.814,0.4,Harare,Zimbabwe,18.48S,30.42E
2004-08-01,18.704,0.8079999999999999,Harare,Zimbabwe,18.48S,30.42E
2008-07-01,16.529,0.967,Harare,Zimbabwe,18.48S,30.42E
2008-08-01,18.616000000000003,0.339,Harare,Zimbabwe,18.48S,30.42E
2012-07-01,15.406,0.8190000000000001,Harare,Zimbabwe,18.48S,30.42E
2012-08-01,18.191000000000006,1.231,Harare,Zimbabwe,18.48S,30.42E
1920-07-01,25.08,0.26,Harbin,China,45.81N,125.77E
1920-08-01,21.429,0.214,Harbin,China,45.81N,125.77E
1924-07-01,24.313000000000002,0.325,Harbin,China,45.81N,125.77E
1924-08-01,22.217,0.344,Harbin,China,45.81N,125.77E
1928-07-01,23.122,0.5539999999999999,Harbin,China,45.81N,125.77E
1928-08-01,22.316000000000006,0.305,Harbin,China,45.81N,125.77E
1932-07-01,23.072,0.404,Harbin,China,45.81N,125.77E
1932-08-01,20.32,0.467,Harbin,China,45.81N,125.77E
1936-07-01,22.665,0.174,Harbin,China,45.81N,125.77E
1936-08-01,21.279,0.4,Harbin,China,45.81N,125.77E
1948-07-01,24.121,0.462,Harbin,China,45.81N,125.77E
1948-08-01,22.906,0.261,Harbin,China,45.81N,125.77E
1952-07-01,23.747,0.218,Harbin,China,45.81N,125.77E
1952-08-01,21.807,0.265,Harbin,China,45.81N,125.77E
1956-07-01,22.033,0.376,Harbin,China,45.81N,125.77E
1956-08-01,21.73,0.311,Harbin,China,45.81N,125.77E
1960-07-01,23.337,0.334,Harbin,China,45.81N,125.77E
1960-08-01,21.58,0.39,Harbin,China,45.81N,125.77E
1964-07-01,22.048,0.366,Harbin,China,45.81N,125.77E
1964-08-01,21.311999999999998,0.268,Harbin,China,45.81N,125.77E
1968-07-01,24.226999999999997,0.422,Harbin,China,45.81N,125.77E
1968-08-01,21.211,0.262,Harbin,China,45.81N,125.77E
1972-07-01,23.744,0.201,Harbin,China,45.81N,125.77E
1972-08-01,19.657,0.297,Harbin,China,45.81N,125.77E
1976-07-01,23.987,0.42,Harbin,China,45.81N,125.77E
1976-08-01,19.805,0.435,Harbin,China,45.81N,125.77E
1980-07-01,22.926,0.241,Harbin,China,45.81N,125.77E
1980-08-01,22.182,0.193,Harbin,China,45.81N,125.77E
1984-07-01,23.021,0.397,Harbin,China,45.81N,125.77E
1984-08-01,21.875,0.235,Harbin,China,45.81N,125.77E
1988-07-01,23.131999999999998,0.479,Harbin,China,45.81N,125.77E
1988-08-01,22.834,0.209,Harbin,China,45.81N,125.77E
1992-07-01,23.538,0.203,Harbin,China,45.81N,125.77E
1992-08-01,21.176,0.217,Harbin,China,45.81N,125.77E
1996-07-01,23.5,0.173,Harbin,China,45.81N,125.77E
1996-08-01,21.263,0.229,Harbin,China,45.81N,125.77E
2000-07-01,25.054000000000002,0.297,Harbin,China,45.81N,125.77E
2000-08-01,23.271,0.314,Harbin,China,45.81N,125.77E
2004-07-01,22.943,0.225,Harbin,China,45.81N,125.77E
2004-08-01,21.686999999999998,0.301,Harbin,China,45.81N,125.77E
2008-07-01,24.069000000000003,0.331,Harbin,China,45.81N,125.77E
2008-08-01,22.469,0.344,Harbin,China,45.81N,125.77E
2012-07-01,23.989,0.316,Harbin,China,45.81N,125.77E
2012-08-01,22.143,0.402,Harbin,China,45.81N,125.77E
1920-07-01,27.818,0.495,Ho Chi Minh City,Vietnam,10.45N,107.18E
1920-08-01,27.915,0.336,Ho Chi Minh City,Vietnam,10.45N,107.18E
1924-07-01,27.543000000000003,0.207,Ho Chi Minh City,Vietnam,10.45N,107.18E
1924-08-01,28.162,0.517,Ho Chi Minh City,Vietnam,10.45N,107.18E
1928-07-01,27.808000000000003,0.355,Ho Chi Minh City,Vietnam,10.45N,107.18E
1928-08-01,27.79,0.369,Ho Chi Minh City,Vietnam,10.45N,107.18E
1932-07-01,27.403000000000002,0.35,Ho Chi Minh City,Vietnam,10.45N,107.18E
1932-08-01,28.362,0.857,Ho Chi Minh City,Vietnam,10.45N,107.18E
1936-07-01,28.004,0.224,Ho Chi Minh City,Vietnam,10.45N,107.18E
1936-08-01,27.949,0.379,Ho Chi Minh City,Vietnam,10.45N,107.18E
1948-07-01,28.195,0.436,Ho Chi Minh City,Vietnam,10.45N,107.18E
1948-08-01,28.186999999999998,0.256,Ho Chi Minh City,Vietnam,10.45N,107.18E
1952-07-01,28.159000000000002,0.253,Ho Chi Minh City,Vietnam,10.45N,107.18E
1952-08-01,27.728,0.17800000000000002,Ho Chi Minh City,Vietnam,10.45N,107.18E
1956-07-01,27.802,0.194,Ho Chi Minh City,Vietnam,10.45N,107.18E
1956-08-01,27.859,0.338,Ho Chi Minh City,Vietnam,10.45N,107.18E
1960-07-01,28.42,0.225,Ho Chi Minh City,Vietnam,10.45N,107.18E
1960-08-01,28.590999999999998,0.203,Ho Chi Minh City,Vietnam,10.45N,107.18E
1964-07-01,28.51,0.469,Ho Chi Minh City,Vietnam,10.45N,107.18E
1964-08-01,27.729,0.454,Ho Chi Minh City,Vietnam,10.45N,107.18E
1968-07-01,28.52,0.463,Ho Chi Minh City,Vietnam,10.45N,107.18E
1968-08-01,28.201,0.575,Ho Chi Minh City,Vietnam,10.45N,107.18E
1972-07-01,28.49,0.196,Ho Chi Minh City,Vietnam,10.45N,107.18E
1972-08-01,28.396,0.377,Ho Chi Minh City,Vietnam,10.45N,107.18E
1976-07-01,28.009,0.246,Ho Chi Minh City,Vietnam,10.45N,107.18E
1976-08-01,27.820999999999998,0.259,Ho Chi Minh City,Vietnam,10.45N,107.18E
1980-07-01,28.202,0.259,Ho Chi Minh City,Vietnam,10.45N,107.18E
1980-08-01,27.752,0.154,Ho Chi Minh City,Vietnam,10.45N,107.18E
1984-07-01,28.074,0.498,Ho Chi Minh City,Vietnam,10.45N,107.18E
1984-08-01,28.175,0.311,Ho Chi Minh City,Vietnam,10.45N,107.18E
1988-07-01,28.403000000000002,0.459,Ho Chi Minh City,Vietnam,10.45N,107.18E
1988-08-01,28.482,0.317,Ho Chi Minh City,Vietnam,10.45N,107.18E
1992-07-01,28.156,0.45,Ho Chi Minh City,Vietnam,10.45N,107.18E
1992-08-01,28.021,0.254,Ho Chi Minh City,Vietnam,10.45N,107.18E
1996-07-01,28.027,0.207,Ho Chi Minh City,Vietnam,10.45N,107.18E
1996-08-01,28.323,0.552,Ho Chi Minh City,Vietnam,10.45N,107.18E
2000-07-01,28.036,0.317,Ho Chi Minh City,Vietnam,10.45N,107.18E
2000-08-01,28.089000000000002,0.345,Ho Chi Minh City,Vietnam,10.45N,107.18E
2004-07-01,28.038,0.319,Ho Chi Minh City,Vietnam,10.45N,107.18E
2004-08-01,28.114,0.539,Ho Chi Minh City,Vietnam,10.45N,107.18E
2008-07-01,28.406,0.365,Ho Chi Minh City,Vietnam,10.45N,107.18E
2008-08-01,27.969,0.412,Ho Chi Minh City,Vietnam,10.45N,107.18E
2012-07-01,28.641,0.706,Ho Chi Minh City,Vietnam,10.45N,107.18E
2012-08-01,28.91,0.8009999999999999,Ho Chi Minh City,Vietnam,10.45N,107.18E
1920-07-01,27.753,0.309,Hyderabad,India,16.87N,78.70E
1920-08-01,27.611,0.954,Hyderabad,India,16.87N,78.70E
1924-07-01,27.601,0.289,Hyderabad,India,16.87N,78.70E
1924-08-01,27.23,0.343,Hyderabad,India,16.87N,78.70E
1928-07-01,27.092,0.315,Hyderabad,India,16.87N,78.70E
1928-08-01,27.05,0.4370000000000001,Hyderabad,India,16.87N,78.70E
1932-07-01,26.744,0.152,Hyderabad,India,16.87N,78.70E
1932-08-01,27.008000000000003,0.37,Hyderabad,India,16.87N,78.70E
1936-07-01,27.541999999999998,0.199,Hyderabad,India,16.87N,78.70E
1936-08-01,26.721999999999998,0.394,Hyderabad,India,16.87N,78.70E
1948-07-01,27.414,0.272,Hyderabad,India,16.87N,78.70E
1948-08-01,26.781,0.08900000000000001,Hyderabad,India,16.87N,78.70E
1952-07-01,28.12,0.568,Hyderabad,India,16.87N,78.70E
1952-08-01,26.888,0.26,Hyderabad,India,16.87N,78.70E
1956-07-01,26.017,0.196,Hyderabad,India,16.87N,78.70E
1956-08-01,26.613000000000003,0.315,Hyderabad,India,16.87N,78.70E
1960-07-01,27.783,0.667,Hyderabad,India,16.87N,78.70E
1960-08-01,27.764,0.913,Hyderabad,India,16.87N,78.70E
1964-07-01,27.338,0.409,Hyderabad,India,16.87N,78.70E
1964-08-01,26.162,0.211,Hyderabad,India,16.87N,78.70E
1968-07-01,27.359,0.468,Hyderabad,India,16.87N,78.70E
1968-08-01,27.173000000000002,0.526,Hyderabad,India,16.87N,78.70E
1972-07-01,28.147,0.552,Hyderabad,India,16.87N,78.70E
1972-08-01,27.924,0.609,Hyderabad,India,16.87N,78.70E
1976-07-01,26.959,0.511,Hyderabad,India,16.87N,78.70E
1976-08-01,26.206,0.382,Hyderabad,India,16.87N,78.70E
1980-07-01,27.514,0.393,Hyderabad,India,16.87N,78.70E
1980-08-01,26.455,0.312,Hyderabad,India,16.87N,78.70E
1984-07-01,26.952,0.335,Hyderabad,India,16.87N,78.70E
1984-08-01,27.303,0.327,Hyderabad,India,16.87N,78.70E
1988-07-01,27.151,0.277,Hyderabad,India,16.87N,78.70E
1988-08-01,26.714000000000002,0.499,Hyderabad,India,16.87N,78.70E
1992-07-01,28.281,0.269,Hyderabad,India,16.87N,78.70E
1992-08-01,26.366999999999997,0.271,Hyderabad,India,16.87N,78.70E
1996-07-01,27.831,0.42,Hyderabad,India,16.87N,78.70E
1996-08-01,26.561999999999998,0.504,Hyderabad,India,16.87N,78.70E
2000-07-01,27.136999999999997,0.604,Hyderabad,India,16.87N,78.70E
2000-08-01,26.576,0.782,Hyderabad,India,16.87N,78.70E
2004-07-01,27.473000000000003,0.29100000000000004,Hyderabad,India,16.87N,78.70E
2004-08-01,27.182,0.5760000000000001,Hyderabad,India,16.87N,78.70E
2008-07-01,28.513,0.489,Hyderabad,India,16.87N,78.70E
2008-08-01,26.843000000000004,0.294,Hyderabad,India,16.87N,78.70E
2012-07-01,27.925,0.501,Hyderabad,India,16.87N,78.70E
2012-08-01,27.504,0.418,Hyderabad,India,16.87N,78.70E
1920-07-01,24.618,0.378,Ibadan,Nigeria,7.23N,4.05E
1920-08-01,24.096,0.568,Ibadan,Nigeria,7.23N,4.05E
1924-07-01,25.147,0.486,Ibadan,Nigeria,7.23N,4.05E
1924-08-01,24.785999999999998,0.634,Ibadan,Nigeria,7.23N,4.05E
1928-07-01,24.721,1.0590000000000002,Ibadan,Nigeria,7.23N,4.05E
1928-08-01,24.76,0.645,Ibadan,Nigeria,7.23N,4.05E
1932-07-01,24.642,0.413,Ibadan,Nigeria,7.23N,4.05E
1932-08-01,24.245,0.179,Ibadan,Nigeria,7.23N,4.05E
1936-07-01,24.476000000000006,0.274,Ibadan,Nigeria,7.23N,4.05E
1936-08-01,24.125999999999998,0.722,Ibadan,Nigeria,7.23N,4.05E
1948-07-01,24.734,0.219,Ibadan,Nigeria,7.23N,4.05E
1948-08-01,24.4,0.364,Ibadan,Nigeria,7.23N,4.05E
1952-07-01,24.584,0.261,Ibadan,Nigeria,7.23N,4.05E
1952-08-01,24.401999999999997,0.229,Ibadan,Nigeria,7.23N,4.05E
1956-07-01,23.82,0.27,Ibadan,Nigeria,7.23N,4.05E
1956-08-01,23.698,0.25,Ibadan,Nigeria,7.23N,4.05E
1960-07-01,24.87,0.19,Ibadan,Nigeria,7.23N,4.05E
1960-08-01,24.779,0.394,Ibadan,Nigeria,7.23N,4.05E
1964-07-01,24.156,0.233,Ibadan,Nigeria,7.23N,4.05E
1964-08-01,23.93,0.514,Ibadan,Nigeria,7.23N,4.05E
1968-07-01,24.825,0.31,Ibadan,Nigeria,7.23N,4.05E
1968-08-01,25.16,0.453,Ibadan,Nigeria,7.23N,4.05E
1972-07-01,25.153,0.21600000000000005,Ibadan,Nigeria,7.23N,4.05E
1972-08-01,24.603,0.338,Ibadan,Nigeria,7.23N,4.05E
1976-07-01,24.279,0.581,Ibadan,Nigeria,7.23N,4.05E
1976-08-01,23.938,0.292,Ibadan,Nigeria,7.23N,4.05E
1980-07-01,24.628,0.316,Ibadan,Nigeria,7.23N,4.05E
1980-08-01,24.515,0.277,Ibadan,Nigeria,7.23N,4.05E
1984-07-01,25.283,0.284,Ibadan,Nigeria,7.23N,4.05E
1984-08-01,25.595,0.224,Ibadan,Nigeria,7.23N,4.05E
1988-07-01,24.8,0.438,Ibadan,Nigeria,7.23N,4.05E
1988-08-01,24.289,0.387,Ibadan,Nigeria,7.23N,4.05E
1992-07-01,24.428,0.251,Ibadan,Nigeria,7.23N,4.05E
1992-08-01,24.234,0.187,Ibadan,Nigeria,7.23N,4.05E
1996-07-01,25.06,0.333,Ibadan,Nigeria,7.23N,4.05E
1996-08-01,24.643,0.162,Ibadan,Nigeria,7.23N,4.05E
2000-07-01,25.006,0.24,Ibadan,Nigeria,7.23N,4.05E
2000-08-01,24.605,0.44,Ibadan,Nigeria,7.23N,4.05E
2004-07-01,25.021,0.183,Ibadan,Nigeria,7.23N,4.05E
2004-08-01,24.865,0.321,Ibadan,Nigeria,7.23N,4.05E
2008-07-01,25.214,0.254,Ibadan,Nigeria,7.23N,4.05E
2008-08-01,24.901,0.35,Ibadan,Nigeria,7.23N,4.05E
2012-07-01,25.215999999999998,1.558,Ibadan,Nigeria,7.23N,4.05E
2012-08-01,24.756999999999998,0.486,Ibadan,Nigeria,7.23N,4.05E
1920-07-01,22.921999999999997,0.298,Istanbul,Turkey,40.99N,29.82E
1920-08-01,23.252,0.264,Istanbul,Turkey,40.99N,29.82E
1924-07-01,22.432,0.524,Istanbul,Turkey,40.99N,29.82E
1924-08-01,22.314,0.52,Istanbul,Turkey,40.99N,29.82E
1928-07-01,23.072,0.8490000000000001,Istanbul,Turkey,40.99N,29.82E
1928-08-01,22.590999999999998,0.573,Istanbul,Turkey,40.99N,29.82E
1932-07-01,22.73,0.629,Istanbul,Turkey,40.99N,29.82E
1932-08-01,22.746,0.585,Istanbul,Turkey,40.99N,29.82E
1936-07-01,23.709,0.252,Istanbul,Turkey,40.99N,29.82E
1936-08-01,23.474,0.248,Istanbul,Turkey,40.99N,29.82E
1948-07-01,22.304000000000002,0.384,Istanbul,Turkey,40.99N,29.82E
1948-08-01,23.496,0.349,Istanbul,Turkey,40.99N,29.82E
1952-07-01,22.16,0.485,Istanbul,Turkey,40.99N,29.82E
1952-08-01,24.425,0.462,Istanbul,Turkey,40.99N,29.82E
1956-07-01,22.519000000000002,0.259,Istanbul,Turkey,40.99N,29.82E
1956-08-01,23.763,0.371,Istanbul,Turkey,40.99N,29.82E
1960-07-01,22.002,0.225,Istanbul,Turkey,40.99N,29.82E
1960-08-01,22.235,0.295,Istanbul,Turkey,40.99N,29.82E
1964-07-01,22.026,0.22,Istanbul,Turkey,40.99N,29.82E
1964-08-01,21.121,0.35600000000000004,Istanbul,Turkey,40.99N,29.82E
1968-07-01,22.36,0.374,Istanbul,Turkey,40.99N,29.82E
1968-08-01,21.585,0.267,Istanbul,Turkey,40.99N,29.82E
1972-07-01,23.17,0.382,Istanbul,Turkey,40.99N,29.82E
1972-08-01,22.713,0.342,Istanbul,Turkey,40.99N,29.82E
1976-07-01,22.014,0.259,Istanbul,Turkey,40.99N,29.82E
1976-08-01,19.881,0.207,Istanbul,Turkey,40.99N,29.82E
1980-07-01,22.534000000000002,0.454,Istanbul,Turkey,40.99N,29.82E
1980-08-01,22.447,0.172,Istanbul,Turkey,40.99N,29.82E
1984-07-01,21.34,0.327,Istanbul,Turkey,40.99N,29.82E
1984-08-01,20.641,0.316,Istanbul,Turkey,40.99N,29.82E
1988-07-01,24.131,0.336,Istanbul,Turkey,40.99N,29.82E
1988-08-01,23.449,0.285,Istanbul,Turkey,40.99N,29.82E
1992-07-01,21.128,0.263,Istanbul,Turkey,40.99N,29.82E
1992-08-01,24.304,0.187,Istanbul,Turkey,40.99N,29.82E
1996-07-01,23.581999999999997,0.51,Istanbul,Turkey,40.99N,29.82E
1996-08-01,23.346999999999998,0.189,Istanbul,Turkey,40.99N,29.82E
2000-07-01,24.709,0.5589999999999999,Istanbul,Turkey,40.99N,29.82E
2000-08-01,23.566999999999997,0.31,Istanbul,Turkey,40.99N,29.82E
2004-07-01,22.969,0.188,Istanbul,Turkey,40.99N,29.82E
2004-08-01,22.910999999999998,0.179,Istanbul,Turkey,40.99N,29.82E
2008-07-01,23.814,0.153,Istanbul,Turkey,40.99N,29.82E
2008-08-01,25.221,0.21,Istanbul,Turkey,40.99N,29.82E
2012-07-01,25.885,0.274,Istanbul,Turkey,40.99N,29.82E
2012-08-01,24.509,0.578,Istanbul,Turkey,40.99N,29.82E
1920-07-01,25.349,0.329,Izmir,Turkey,37.78N,26.44E
1920-08-01,25.589000000000002,0.205,Izmir,Turkey,37.78N,26.44E
1924-07-01,25.8,0.701,Izmir,Turkey,37.78N,26.44E
1924-08-01,25.601,0.494,Izmir,Turkey,37.78N,26.44E
1928-07-01,26.026999999999997,0.354,Izmir,Turkey,37.78N,26.44E
1928-08-01,26.251,0.602,Izmir,Turkey,37.78N,26.44E
1932-07-01,25.725,0.47,Izmir,Turkey,37.78N,26.44E
1932-08-01,25.635,0.302,Izmir,Turkey,37.78N,26.44E
1936-07-01,26.036,0.349,Izmir,Turkey,37.78N,26.44E
1936-08-01,25.551,0.875,Izmir,Turkey,37.78N,26.44E
1948-07-01,25.101,0.315,Izmir,Turkey,37.78N,26.44E
1948-08-01,26.033,0.333,Izmir,Turkey,37.78N,26.44E
1952-07-01,25.653000000000002,0.4270000000000001,Izmir,Turkey,37.78N,26.44E
1952-08-01,27.654,0.462,Izmir,Turkey,37.78N,26.44E
1956-07-01,25.783,0.28800000000000003,Izmir,Turkey,37.78N,26.44E
1956-08-01,26.353,0.332,Izmir,Turkey,37.78N,26.44E
1960-07-01,24.941,0.203,Izmir,Turkey,37.78N,26.44E
1960-08-01,25.747,0.257,Izmir,Turkey,37.78N,26.44E
1964-07-01,24.685,0.377,Izmir,Turkey,37.78N,26.44E
1964-08-01,24.476999999999997,0.546,Izmir,Turkey,37.78N,26.44E
1968-07-01,25.47,0.457,Izmir,Turkey,37.78N,26.44E
1968-08-01,24.015,0.284,Izmir,Turkey,37.78N,26.44E
1972-07-01,24.908,0.364,Izmir,Turkey,37.78N,26.44E
1972-08-01,25.458000000000002,0.5660000000000001,Izmir,Turkey,37.78N,26.44E
1976-07-01,24.14,0.257,Izmir,Turkey,37.78N,26.44E
1976-08-01,23.002,0.268,Izmir,Turkey,37.78N,26.44E
1980-07-01,25.42,0.599,Izmir,Turkey,37.78N,26.44E
1980-08-01,25.226999999999997,0.284,Izmir,Turkey,37.78N,26.44E
1984-07-01,24.726999999999997,0.378,Izmir,Turkey,37.78N,26.44E
1984-08-01,24.046,0.263,Izmir,Turkey,37.78N,26.44E
1988-07-01,27.945,0.455,Izmir,Turkey,37.78N,26.44E
1988-08-01,26.13,0.187,Izmir,Turkey,37.78N,26.44E
1992-07-01,24.589000000000002,0.299,Izmir,Turkey,37.78N,26.44E
1992-08-01,26.245,0.321,Izmir,Turkey,37.78N,26.44E
1996-07-01,26.003,0.457,Izmir,Turkey,37.78N,26.44E
1996-08-01,25.831,0.393,Izmir,Turkey,37.78N,26.44E
2000-07-01,27.305999999999997,0.434,Izmir,Turkey,37.78N,26.44E
2000-08-01,26.566999999999997,0.452,Izmir,Turkey,37.78N,26.44E
2004-07-01,26.247,0.293,Izmir,Turkey,37.78N,26.44E
2004-08-01,26.127,0.294,Izmir,Turkey,37.78N,26.44E
2008-07-01,26.77,0.423,Izmir,Turkey,37.78N,26.44E
2008-08-01,27.284000000000002,0.687,Izmir,Turkey,37.78N,26.44E
2012-07-01,28.952,0.906,Izmir,Turkey,37.78N,26.44E
2012-08-01,27.962,0.632,Izmir,Turkey,37.78N,26.44E
1920-07-01,28.649,0.477,Jaipur,India,26.52N,75.22E
1920-08-01,27.962,0.328,Jaipur,India,26.52N,75.22E
1924-07-01,30.842,0.48,Jaipur,India,26.52N,75.22E
1924-08-01,28.059,0.541,Jaipur,India,26.52N,75.22E
1928-07-01,30.241,0.272,Jaipur,India,26.52N,75.22E
1928-08-01,28.886999999999997,0.444,Jaipur,India,26.52N,75.22E
1932-07-01,30.456,0.586,Jaipur,India,26.52N,75.22E
1932-08-01,27.811,0.389,Jaipur,India,26.52N,75.22E
1936-07-01,29.575,0.421,Jaipur,India,26.52N,75.22E
1936-08-01,28.406,0.426,Jaipur,India,26.52N,75.22E
1948-07-01,30.631,0.364,Jaipur,India,26.52N,75.22E
1948-08-01,28.171999999999997,0.265,Jaipur,India,26.52N,75.22E
1952-07-01,29.818,0.562,Jaipur,India,26.52N,75.22E
1952-08-01,27.796999999999997,0.205,Jaipur,India,26.52N,75.22E
1956-07-01,28.298,0.32299999999999995,Jaipur,India,26.52N,75.22E
1956-08-01,27.52,0.307,Jaipur,India,26.52N,75.22E
1960-07-01,30.463,0.687,Jaipur,India,26.52N,75.22E
1960-08-01,28.27,0.467,Jaipur,India,26.52N,75.22E
1964-07-01,29.555,0.481,Jaipur,India,26.52N,75.22E
1964-08-01,28.589000000000002,0.314,Jaipur,India,26.52N,75.22E
1968-07-01,30.255000000000006,0.54,Jaipur,India,26.52N,75.22E
1968-08-01,28.281999999999996,0.617,Jaipur,India,26.52N,75.22E
1972-07-01,30.845,0.221,Jaipur,India,26.52N,75.22E
1972-08-01,28.78,0.6990000000000001,Jaipur,India,26.52N,75.22E
